,Date,HourlyPrice,Close,High,Low
1379,2020-11-27,17087.35,16955.3,17088.82,16929.27
1380,2020-11-27,16917.28,16789.89,16936.07,16766.34
1381,2020-11-27,17021.9,16988.16,17063.21,16941.7
1382,2020-11-27,16851.23,16666.65,17191.6,16630.81
1383,2020-11-27,17200.53,17175.86,17205.93,16983.27
1384,2020-11-27,17175.86,17415.11,17419.62,17056.39
1385,2020-11-27,17415.11,17338.94,17479.12,17304.14
1386,2020-11-27,17338.94,17102.7,17346.77,17097.07
1387,2020-11-27,17102.7,17106.35,17286.82,17052.83
1388,2020-11-27,16666.65,16917.28,16931.96,16663.81
1389,2020-11-27,17090.85,17286.75,17364.29,17090.79
1390,2020-11-27,17286.75,17307.47,17330.65,17198.08
1391,2020-11-27,17307.47,17096.41,17317.96,17054.5
1392,2020-11-27,17096.41,16851.23,17116.98,16750.71
1393,2020-11-27,17106.35,17090.85,17203.52,17081.17
1394,2020-11-28,17175.8,17153.76,17237.53,17090.97
1395,2020-11-28,17153.76,17377.85,17378.42,17108.01
1396,2020-11-28,17377.85,17357.22,17407.59,17289.03
1397,2020-11-28,17357.22,17531.4,17532.39,17356.63
1398,2020-11-28,17531.4,17732.43,17789.05,17529.46
1399,2020-11-28,17767.65,17740.39,17784.25,17677.27
1400,2020-11-28,17740.39,17842.62,17878.18,17701.07
1401,2020-11-28,17842.62,17699.58,17893.95,17699.58
1402,2020-11-28,17699.58,17769.85,17771.41,17693.78
1403,2020-11-28,17207.1,17175.8,17209.71,17123.61
1404,2020-11-28,17732.43,17767.65,17769.88,17622.63
1405,2020-11-28,17769.85,17782.01,17846.46,17659.46
1406,2020-11-28,16931.47,17207.1,17258.18,16908.47
1407,2020-11-28,17033.12,16902.76,17061.46,16895.0
1408,2020-11-28,17038.13,17033.12,17082.94,17018.66
1409,2020-11-28,16993.54,17038.13,17053.24,16990.5
1410,2020-11-28,16983.49,16993.54,16993.54,16899.1
1411,2020-11-28,17015.78,16983.49,17047.33,16923.28
1412,2020-11-28,17012.98,17015.78,17032.17,16952.29
1413,2020-11-28,17153.25,17012.98,17153.83,17011.37
1414,2020-11-28,17173.02,17153.25,17200.58,17081.74
1415,2020-11-28,17155.0,17173.02,17186.63,17011.32
1416,2020-11-28,16988.16,17155.0,17162.55,16985.26
1417,2020-11-28,16902.76,16931.47,16981.62,16901.12
1418,2020-11-29,18042.94,18104.34,18132.76,18026.06
1419,2020-11-29,18104.34,18058.32,18205.78,18051.62
1420,2020-11-29,18058.32,18133.38,18160.13,17988.44
1421,2020-11-29,18133.38,18108.0,18161.77,17955.93
1422,2020-11-29,18268.8,18158.76,18278.93,18092.88
1423,2020-11-29,18222.24,18268.8,18347.24,18221.02
1424,2020-11-29,18116.28,18132.38,18143.69,18063.45
1425,2020-11-29,18132.38,18058.93,18142.21,18035.52
1426,2020-11-29,18058.93,18222.24,18236.71,18049.59
1427,2020-11-29,18100.77,18042.94,18144.61,17931.1
1428,2020-11-29,18108.0,18116.28,18152.51,18078.14
1429,2020-11-29,18203.58,18100.77,18243.95,18025.07
1430,2020-11-29,17889.66,17779.96,17889.66,17778.76
1431,2020-11-29,18152.68,18111.74,18213.89,18066.32
1432,2020-11-29,17836.09,18152.68,18157.39,17821.02
1433,2020-11-29,17752.37,17836.09,17856.38,17695.84
1434,2020-11-29,17809.89,17752.37,17812.13,17734.94
1435,2020-11-29,17779.96,17809.89,17847.18,17767.19
1436,2020-11-29,17758.25,17889.66,17894.74,17748.34
1437,2020-11-29,17600.73,17758.25,17762.5,17566.32
1438,2020-11-29,17666.44,17600.73,17677.36,17543.55
1439,2020-11-29,17739.9,17666.44,17771.03,17567.19
1440,2020-11-29,17782.01,17739.9,17817.16,17682.58
1441,2020-11-29,18111.74,18203.58,18226.46,18060.48
1442,2020-11-30,18852.67,19175.83,19222.42,18816.12
1443,2020-11-30,19175.83,19494.59,19789.43,19157.28
1444,2020-11-30,19494.59,19297.28,19850.23,18815.62
1445,2020-11-30,19189.98,19381.81,19463.74,19022.75
1446,2020-11-30,19383.08,19490.32,19491.94,19276.13
1447,2020-11-30,19183.23,19252.62,19307.88,19118.66
1448,2020-11-30,19252.62,19434.4,19467.44,19181.74
1449,2020-11-30,19434.4,19383.08,19509.51,19361.77
1450,2020-11-30,18618.56,18852.67,18852.67,18617.39
1451,2020-11-30,19381.81,19183.23,19459.44,19172.29
1452,2020-11-30,18519.97,18618.56,18673.01,18518.46
1453,2020-11-30,19297.28,19189.98,19556.02,19134.28
1454,2020-11-30,18479.94,18488.14,18518.39,18356.12
1455,2020-11-30,18488.14,18519.97,18591.73,18468.38
1456,2020-11-30,18199.23,18448.96,18479.6,18199.03
1457,2020-11-30,18448.96,18501.71,18549.28,18370.48
1458,2020-11-30,18501.71,18528.97,18555.01,18462.61
1459,2020-11-30,18528.97,18596.8,18599.38,18456.03
1460,2020-11-30,18158.76,18199.23,18248.34,18142.79
1461,2020-11-30,18543.43,18536.88,18636.27,18502.57
1462,2020-11-30,18536.88,18548.03,18571.12,18500.91
1463,2020-11-30,18548.03,18637.28,18689.48,18544.88
1464,2020-11-30,18637.28,18479.94,18637.33,18406.22
1465,2020-11-30,18596.8,18543.43,18624.4,18470.84
1466,2020-12-01,19430.04,18623.83,19480.33,18502.72
1467,2020-12-01,19086.12,19041.86,19154.98,18883.35
1468,2020-12-01,18745.06,19086.12,19135.29,18737.62
1469,2020-12-01,19060.23,18745.06,19068.1,18720.85
1470,2020-12-01,19060.51,19060.23,19088.31,18662.97
1471,2020-12-01,19287.97,19060.51,19334.18,18971.67
1472,2020-12-01,19294.55,19287.97,19489.05,19200.6
1473,2020-12-01,18790.75,19294.55,19355.31,18681.0
1474,2020-12-01,18623.83,18790.75,18867.03,18194.17
1475,2020-12-01,19758.67,19430.04,19911.79,19171.45
1476,2020-12-01,19454.42,19405.51,19533.77,19384.51
1477,2020-12-01,19469.37,19568.12,19575.26,19447.08
1478,2020-12-01,19529.69,19469.37,19572.66,19464.41
1479,2020-12-01,19488.26,19345.83,19504.64,19328.65
1480,2020-12-01,19405.51,19488.26,19501.79,19337.16
1481,2020-12-01,19686.82,19454.42,19688.11,19413.81
1482,2020-12-01,19605.14,19686.82,19706.02,19552.06
1483,2020-12-01,19582.31,19605.14,19634.38,19437.62
1484,2020-12-01,19686.87,19582.31,19714.44,19491.36
1485,2020-12-01,19490.32,19686.87,19746.93,19462.21
1486,2020-12-01,19041.86,19062.52,19223.49,18961.11
1487,2020-12-01,19568.12,19758.67,19827.28,19567.61
1488,2020-12-01,19062.52,18935.47,19173.59,18884.93
1489,2020-12-01,19345.83,19529.69,19543.65,19315.86
1490,2020-12-02,18893.38,18867.37,19013.71,18790.43
1491,2020-12-02,19151.64,19126.4,19236.22,19110.46
1492,2020-12-02,19098.61,19151.64,19170.86,19058.08
1493,2020-12-02,19124.99,19098.61,19160.48,19062.49
1494,2020-12-02,19021.37,19124.99,19144.81,18984.34
1495,2020-12-02,18984.6,19021.37,19075.13,18962.63
1496,2020-12-02,18867.37,18984.6,19009.84,18827.65
1497,2020-12-02,18924.85,18893.38,18995.25,18763.85
1498,2020-12-02,19130.67,18924.85,19165.75,18860.52
1499,2020-12-02,18953.53,19130.67,19254.73,18937.67
1500,2020-12-02,19118.26,19146.38,19197.91,19042.89
1501,2020-12-02,19045.4,19118.26,19198.66,19008.98
1502,2020-12-02,19146.38,18953.53,19146.38,18813.58
1503,2020-12-02,19127.0,19196.49,19337.16,19075.66
1504,2020-12-02,18941.28,19127.0,19129.07,18846.72
1505,2020-12-02,18664.77,18941.28,18946.7,18649.23
1506,2020-12-02,18559.38,18664.77,18665.0,18481.75
1507,2020-12-02,18621.8,18559.38,18703.87,18350.0
1508,2020-12-02,18703.97,18621.8,18804.17,18533.15
1509,2020-12-02,18864.63,18703.97,18871.24,18675.55
1510,2020-12-02,18839.24,18864.63,18966.7,18726.47
1511,2020-12-02,18792.03,18839.24,18889.26,18513.87
1512,2020-12-02,18935.47,18792.03,18957.33,18750.11
1513,2020-12-02,19196.49,19045.4,19318.73,19043.25
1514,2020-12-03,19534.9,19378.35,19608.49,19283.2
1515,2020-12-03,19345.95,19301.38,19390.47,19276.25
1516,2020-12-03,19301.38,19369.87,19407.33,19291.23
1517,2020-12-03,19369.87,19534.9,19547.54,19321.12
1518,2020-12-03,19378.35,19308.19,19398.55,19216.8
1519,2020-12-03,19055.9,19103.8,19183.3,19039.14
1520,2020-12-03,19392.62,19438.94,19442.39,19357.28
1521,2020-12-03,19438.94,19379.63,19458.32,19330.5
1522,2020-12-03,19379.63,19456.71,19470.73,19351.91
1523,2020-12-03,19456.71,19484.79,19491.75,19428.44
1524,2020-12-03,19412.66,19345.95,19434.57,19264.92
1525,2020-12-03,19308.19,19392.62,19404.21,19306.43
1526,2020-12-03,19369.99,19412.66,19452.82,19312.81
1527,2020-12-03,19226.19,19193.16,19293.32,19176.68
1528,2020-12-03,19392.73,19371.35,19428.93,19149.37
1529,2020-12-03,19208.26,19392.73,19451.3,19174.94
1530,2020-12-03,18965.97,19208.26,19241.51,18929.4
1531,2020-12-03,18931.03,18965.97,19011.33,18899.02
1532,2020-12-03,19052.5,18931.03,19119.98,18888.12
1533,2020-12-03,19103.8,19052.5,19126.34,19031.89
1534,2020-12-03,19030.09,19055.9,19095.71,18961.74
1535,2020-12-03,19193.16,19030.09,19193.2,18961.42
1536,2020-12-03,19126.4,19226.19,19265.33,19110.84
1537,2020-12-03,19371.35,19369.99,19430.87,19256.22
1538,2020-12-04,19037.24,19023.86,19039.57,18936.58
1539,2020-12-04,18995.63,18980.91,19033.37,18950.36
1540,2020-12-04,19023.86,19064.56,19154.46,18942.9
1541,2020-12-04,18969.98,18995.63,18995.64,18845.49
1542,2020-12-04,18980.91,19067.68,19076.57,18944.88
1543,2020-12-04,19064.56,18969.98,19085.41,18954.73
1544,2020-12-04,19051.06,18978.79,19052.18,18900.28
1545,2020-12-04,18978.79,18821.67,19001.41,18758.1
1546,2020-12-04,18821.67,18678.83,18877.6,18603.79
1547,2020-12-04,18822.7,19037.24,19044.9,18710.88
1548,2020-12-04,19067.68,19051.06,19072.15,19010.69
1549,2020-12-04,19005.26,18822.7,19102.14,18801.36
1550,2020-12-04,19273.79,19181.98,19335.3,19163.92
1551,2020-12-04,19408.06,19378.91,19414.59,19334.09
1552,2020-12-04,19448.44,19484.96,19541.62,19399.7
1553,2020-12-04,19484.96,19342.5,19507.46,19340.58
1554,2020-12-04,19342.5,19273.79,19388.39,19263.95
1555,2020-12-04,19181.98,19307.02,19336.49,19147.21
1556,2020-12-04,19484.79,19448.44,19550.61,19433.59
1557,2020-12-04,19378.91,19005.26,19378.93,18907.45
1558,2020-12-04,19213.24,19330.46,19371.05,19212.34
1559,2020-12-04,19330.46,19315.36,19345.39,19263.05
1560,2020-12-04,19315.36,19408.06,19463.28,19307.44
1561,2020-12-04,19307.02,19213.24,19330.53,19209.69
1562,2020-12-05,19024.69,19075.97,19082.55,18982.27
1563,2020-12-05,19075.97,18990.66,19079.02,18955.52
1564,2020-12-05,18990.66,19082.24,19087.79,18978.56
1565,2020-12-05,19082.24,19115.31,19151.19,19063.76
1566,2020-12-05,19115.31,19105.02,19149.15,19067.3
1567,2020-12-05,19011.31,19023.92,19058.41,18997.54
1568,2020-12-05,19124.11,19123.65,19174.51,19088.86
1569,2020-12-05,19123.65,19056.37,19144.93,19027.21
1570,2020-12-05,19123.86,19024.69,19134.41,18984.43
1571,2020-12-05,19056.37,19011.31,19109.49,19009.71
1572,2020-12-05,19105.02,19123.0,19123.0,19042.95
1573,2020-12-05,19123.0,19124.11,19148.91,19104.56
1574,2020-12-05,19122.88,19123.86,19144.36,19059.97
1575,2020-12-05,18932.42,19162.7,19178.4,18932.42
1576,2020-12-05,18980.88,18932.42,18997.73,18922.47
1577,2020-12-05,18973.46,18980.88,19000.29,18930.68
1578,2020-12-05,18893.79,18973.46,18979.69,18863.26
1579,2020-12-05,18828.23,18893.79,18946.06,18820.82
1580,2020-12-05,18811.35,18828.23,18885.18,18761.31
1581,2020-12-05,18656.98,18811.35,18851.41,18656.98
1582,2020-12-05,18783.68,18656.98,18824.83,18656.62
1583,2020-12-05,18665.0,18783.68,18801.84,18514.92
1584,2020-12-05,18678.83,18665.0,18847.04,18630.3
1585,2020-12-05,19162.7,19122.88,19169.31,19078.65
1586,2020-12-06,19078.46,18981.04,19080.79,18965.13
1587,2020-12-06,18981.04,18958.37,19027.85,18885.88
1588,2020-12-06,18958.37,19119.29,19132.1,18942.92
1589,2020-12-06,19133.51,19113.12,19209.18,19039.88
1590,2020-12-06,19113.12,19135.05,19182.61,19085.33
1591,2020-12-06,19234.49,19146.8,19243.32,19070.48
1592,2020-12-06,19112.86,19141.73,19157.51,19087.06
1593,2020-12-06,19141.73,19177.0,19192.69,19139.34
1594,2020-12-06,19177.0,19234.49,19248.68,19138.0
1595,2020-12-06,19041.67,19078.46,19088.19,18967.97
1596,2020-12-06,19135.05,19112.86,19175.93,19107.37
1597,2020-12-06,19047.03,19041.67,19061.9,18972.13
1598,2020-12-06,19119.29,19133.51,19159.38,19112.69
1599,2020-12-06,19229.56,19022.07,19244.76,19012.65
1600,2020-12-06,19188.33,19229.56,19240.9,19182.95
1601,2020-12-06,19168.76,19188.33,19220.05,19146.71
1602,2020-12-06,19191.83,19168.76,19209.76,19116.92
1603,2020-12-06,19195.18,19191.83,19233.83,19162.74
1604,2020-12-06,19233.2,19195.18,19242.22,19142.07
1605,2020-12-06,19265.47,19233.2,19279.2,19202.65
1606,2020-12-06,19270.68,19265.47,19334.08,19224.96
1607,2020-12-06,19156.84,19270.68,19276.39,19138.55
1608,2020-12-06,19023.92,19156.84,19161.11,19023.92
1609,2020-12-06,19022.07,19047.03,19080.63,18967.95
1610,2020-12-07,19234.55,19193.89,19257.51,19188.13
1611,2020-12-07,19193.89,19209.58,19232.35,19110.29
1612,2020-12-07,19209.58,19225.04,19260.25,19184.84
1613,2020-12-07,19225.04,19199.0,19247.04,19186.83
1614,2020-12-07,19199.0,19167.9,19212.92,19148.61
1615,2020-12-07,19110.47,19234.55,19240.63,19103.98
1616,2020-12-07,18952.59,18973.59,19041.22,18922.99
1617,2020-12-07,18973.59,19056.1,19061.39,18942.7
1618,2020-12-07,19056.1,19082.91,19120.73,19025.73
1619,2020-12-07,19082.91,19126.98,19127.02,19081.93
1620,2020-12-07,19167.9,18952.59,19190.44,18909.97
1621,2020-12-07,19195.52,19110.47,19237.0,19104.06
1622,2020-12-07,19215.04,19295.54,19296.05,19173.92
1623,2020-12-07,19253.09,19210.99,19253.49,19189.49
1624,2020-12-07,19146.8,19378.94,19417.33,19143.77
1625,2020-12-07,19378.94,19324.49,19411.51,19297.94
1626,2020-12-07,19324.49,19304.43,19348.93,19231.93
1627,2020-12-07,19304.43,19215.04,19312.35,19187.89
1628,2020-12-07,19210.99,19195.52,19250.99,19171.62
1629,2020-12-07,19294.64,19252.56,19298.57,19251.26
1630,2020-12-07,19252.56,19305.88,19358.93,19251.65
1631,2020-12-07,19305.88,19377.54,19389.46,19303.91
1632,2020-12-07,19377.54,19253.09,19382.35,19211.61
1633,2020-12-07,19295.54,19294.64,19307.4,19245.88
1634,2020-12-08,18734.65,18931.47,18950.34,18734.1
1635,2020-12-08,18931.47,18878.61,18976.42,18878.61
1636,2020-12-08,18878.61,18823.86,18917.24,18786.62
1637,2020-12-08,18823.86,18840.71,18909.33,18765.78
1638,2020-12-08,18840.71,18926.16,18935.04,18830.73
1639,2020-12-08,18825.88,18794.17,18885.45,18793.07
1640,2020-12-08,18790.01,18734.65,18858.01,18630.89
1641,2020-12-08,18794.17,18738.27,18835.52,18680.95
1642,2020-12-08,18738.27,18777.31,18816.28,18694.95
1643,2020-12-08,18777.31,18389.36,18835.59,18389.03
1644,2020-12-08,18926.16,18825.88,18926.51,18823.79
1645,2020-12-08,18819.48,18790.01,18877.86,18730.35
1646,2020-12-08,18797.5,18819.48,18889.0,18721.24
1647,2020-12-08,19068.5,18797.5,19097.83,18700.03
1648,2020-12-08,19153.59,19068.5,19167.86,19030.56
1649,2020-12-08,19164.74,19153.59,19193.24,19139.98
1650,2020-12-08,19294.76,19164.74,19295.38,19108.27
1651,2020-12-08,19182.36,19294.76,19294.89,19182.36
1652,2020-12-08,19164.0,19182.36,19218.84,19160.97
1653,2020-12-08,19186.87,19164.0,19199.47,19146.96
1654,2020-12-08,19223.85,19186.87,19224.38,19169.07
1655,2020-12-08,19234.44,19223.85,19238.75,19162.68
1656,2020-12-08,19181.41,19234.44,19236.32,19147.95
1657,2020-12-08,19126.98,19181.41,19221.83,19089.05
1658,2020-12-09,18258.17,18245.97,18370.67,18226.21
1659,2020-12-09,18245.97,18490.89,18491.48,18184.66
1660,2020-12-09,18490.89,18466.22,18523.47,18441.0
1661,2020-12-09,18466.22,18348.31,18475.78,18297.97
1662,2020-12-09,18348.31,18390.83,18390.83,18263.36
1663,2020-12-09,18337.24,18519.18,18540.94,18322.83
1664,2020-12-09,18306.65,18203.52,18352.74,18174.88
1665,2020-12-09,18203.52,18262.72,18290.02,18203.44
1666,2020-12-09,18262.72,18337.24,18362.02,18218.01
1667,2020-12-09,18221.0,18258.17,18369.74,18191.86
1668,2020-12-09,18390.83,18306.65,18446.64,18303.78
1669,2020-12-09,18519.18,18557.69,18605.6,18500.29
1670,2020-12-09,18047.37,18221.0,18242.21,17982.82
1671,2020-12-09,17930.9,17959.95,18048.63,17669.15
1672,2020-12-09,18389.36,18323.52,18432.57,18227.31
1673,2020-12-09,18323.52,18180.07,18367.77,18177.39
1674,2020-12-09,18180.07,18222.01,18318.61,18049.6
1675,2020-12-09,18222.01,18282.98,18318.0,18163.22
1676,2020-12-09,17959.95,18047.37,18101.05,17923.87
1677,2020-12-09,18301.62,18163.03,18306.19,18143.2
1678,2020-12-09,18163.03,18208.39,18245.42,18076.1
1679,2020-12-09,18208.39,18216.94,18270.03,18164.4
1680,2020-12-09,18216.94,17930.9,18241.28,17899.22
1681,2020-12-09,18282.98,18301.62,18309.15,18231.43
1682,2020-12-10,18194.34,18212.0,18286.68,18171.63
1683,2020-12-10,18212.0,18224.51,18238.69,18049.31
1684,2020-12-10,18224.51,18075.68,18236.34,18040.92
1685,2020-12-10,18075.68,18133.16,18140.31,17920.56
1686,2020-12-10,18133.16,18180.15,18220.82,18103.5
1687,2020-12-10,18210.95,18275.48,18317.95,18200.29
1688,2020-12-10,18275.48,18395.91,18398.47,18230.49
1689,2020-12-10,18395.91,18370.24,18427.86,18352.06
1690,2020-12-10,18146.4,18194.34,18251.56,18127.88
1691,2020-12-10,18352.8,18334.56,18398.87,18310.07
1692,2020-12-10,18180.15,18210.95,18214.73,18082.28
1693,2020-12-10,18370.24,18352.8,18403.92,18323.07
1694,2020-12-10,18246.66,18146.4,18284.53,18127.65
1695,2020-12-10,18348.96,18445.37,18469.04,18336.29
1696,2020-12-10,18310.15,18348.96,18392.56,18301.35
1697,2020-12-10,18372.45,18310.15,18433.74,18295.31
1698,2020-12-10,18416.22,18372.45,18419.18,18317.15
1699,2020-12-10,18406.47,18416.22,18494.1,18397.82
1700,2020-12-10,18392.26,18406.47,18477.49,18360.03
1701,2020-12-10,18433.43,18392.26,18487.37,18361.52
1702,2020-12-10,18442.93,18433.43,18495.08,18337.74
1703,2020-12-10,18549.92,18442.93,18554.32,18429.08
1704,2020-12-10,18557.69,18549.92,18639.24,18537.55
1705,2020-12-10,18445.37,18246.66,18482.46,18236.26
1706,2020-12-11,17649.67,17865.51,17908.31,17623.01
1707,2020-12-11,17865.51,17976.59,17987.42,17831.78
1708,2020-12-11,17976.59,18062.71,18072.94,17911.0
1709,2020-12-11,18062.71,18111.41,18132.02,18036.14
1710,2020-12-11,18111.41,17978.08,18113.54,17953.63
1711,2020-12-11,17751.85,17649.67,17752.32,17598.13
1712,2020-12-11,18047.43,17980.19,18091.64,17971.07
1713,2020-12-11,17980.19,17981.3,18057.99,17929.19
1714,2020-12-11,17981.3,18105.13,18123.73,17960.32
1715,2020-12-11,18105.13,18135.06,18180.61,18078.85
1716,2020-12-11,17996.54,18047.43,18049.89,17948.14
1717,2020-12-11,17808.4,17751.85,17860.31,17609.03
1718,2020-12-11,17978.08,17996.54,18002.84,17876.62
1719,2020-12-11,17817.22,17890.62,17992.89,17807.64
1720,2020-12-11,17928.85,17817.22,17944.11,17711.48
1721,2020-12-11,17904.08,17928.85,17970.1,17827.38
1722,2020-12-11,17968.4,17904.08,18022.27,17845.11
1723,2020-12-11,17992.72,17968.4,18041.05,17937.37
1724,2020-12-11,17809.84,17992.72,17996.03,17739.94
1725,2020-12-11,17903.46,17809.84,18038.72,17809.8
1726,2020-12-11,18024.57,17903.46,18077.22,17812.35
1727,2020-12-11,18250.47,18024.57,18295.1,17962.01
1728,2020-12-11,18334.56,18250.47,18382.65,18232.08
1729,2020-12-11,17890.62,17808.4,17899.86,17736.21
1730,2020-12-12,18450.21,18412.69,18451.42,18400.45
1731,2020-12-12,18412.69,18383.25,18478.84,18335.57
1732,2020-12-12,18383.25,18411.79,18447.26,18333.18
1733,2020-12-12,18411.79,18409.28,18454.5,18382.66
1734,2020-12-12,18409.28,18496.87,18516.83,18393.36
1735,2020-12-12,18805.7,18883.89,18948.78,18776.98
1736,2020-12-12,18699.22,18810.23,18850.97,18699.22
1737,2020-12-12,18810.23,18781.38,18848.57,18758.9
1738,2020-12-12,18781.38,18805.7,18844.76,18750.8
1739,2020-12-12,18509.6,18450.21,18527.98,18436.49
1740,2020-12-12,18496.87,18699.22,18740.98,18496.87
1741,2020-12-12,18391.83,18509.6,18512.46,18381.33
1742,2020-12-12,18377.08,18331.85,18397.16,18323.06
1743,2020-12-12,18388.14,18437.73,18479.19,18359.39
1744,2020-12-12,18135.06,18034.86,18149.32,18027.83
1745,2020-12-12,18034.86,18349.27,18367.66,18033.05
1746,2020-12-12,18349.27,18301.08,18375.91,18284.22
1747,2020-12-12,18301.08,18321.34,18358.89,18295.59
1748,2020-12-12,18321.34,18290.0,18343.19,18283.67
1749,2020-12-12,18437.73,18391.83,18459.78,18378.64
1750,2020-12-12,18331.85,18316.8,18370.9,18300.64
1751,2020-12-12,18316.8,18395.0,18410.29,18316.76
1752,2020-12-12,18395.0,18388.14,18459.5,18340.93
1753,2020-12-12,18290.0,18377.08,18395.41,18272.36
1754,2020-12-13,19327.81,19301.67,19361.88,19287.98
1755,2020-12-13,19183.26,19109.68,19185.27,18992.38
1756,2020-12-13,19154.58,19183.26,19218.56,19146.97
1757,2020-12-13,19184.36,19154.58,19184.36,19111.98
1758,2020-12-13,19181.69,19184.36,19221.5,19162.04
1759,2020-12-13,19265.42,19181.69,19266.24,19176.91
1760,2020-12-13,19325.94,19265.42,19331.34,19203.43
1761,2020-12-13,19215.35,19325.94,19377.88,19215.35
1762,2020-12-13,19301.67,19215.35,19336.64,19104.21
1763,2020-12-13,19350.31,19327.81,19414.65,19302.89
1764,2020-12-13,19322.61,19350.31,19399.95,19277.91
1765,2020-12-13,19283.63,19322.61,19344.38,19218.54
1766,2020-12-13,18824.26,18795.19,18840.56,18783.65
1767,2020-12-13,19246.09,19260.45,19296.68,19189.1
1768,2020-12-13,19245.59,19246.09,19293.59,19180.74
1769,2020-12-13,18981.91,19245.59,19271.06,18981.89
1770,2020-12-13,18862.61,18981.91,18988.59,18862.61
1771,2020-12-13,18860.52,18862.61,18945.35,18853.14
1772,2020-12-13,18795.19,18860.52,18888.33,18788.11
1773,2020-12-13,19260.45,19283.63,19358.05,19257.26
1774,2020-12-13,18807.38,18824.26,18840.11,18773.48
1775,2020-12-13,18770.0,18807.38,18815.87,18734.12
1776,2020-12-13,18814.98,18770.0,18877.64,18733.67
1777,2020-12-13,18883.89,18814.98,18887.35,18790.82
1778,2020-12-14,19216.07,19194.47,19294.94,19179.61
1779,2020-12-14,19194.47,19151.57,19225.08,19121.27
1780,2020-12-14,19108.81,19178.79,19192.59,19064.91
1781,2020-12-14,19178.79,19216.07,19219.59,19093.63
1782,2020-12-14,19151.57,19135.82,19163.28,19122.97
1783,2020-12-14,19197.69,19288.44,19288.44,19189.96
1784,2020-12-14,19223.31,19173.33,19223.31,19163.14
1785,2020-12-14,19173.33,19204.68,19208.47,19135.46
1786,2020-12-14,19204.68,19197.69,19211.78,19156.86
1787,2020-12-14,19102.86,19108.81,19134.91,19040.17
1788,2020-12-14,19135.82,19223.31,19223.31,19135.56
1789,2020-12-14,19093.37,19102.86,19138.08,19053.99
1790,2020-12-14,19087.52,19297.0,19302.44,19058.71
1791,2020-12-14,19232.1,19181.54,19261.36,19131.06
1792,2020-12-14,19157.47,19232.1,19247.76,19143.98
1793,2020-12-14,19205.71,19157.47,19208.85,19107.71
1794,2020-12-14,19088.33,19205.71,19205.71,19087.95
1795,2020-12-14,19129.39,19088.33,19129.39,19043.0
1796,2020-12-14,19264.15,19129.39,19279.8,19057.75
1797,2020-12-14,19297.0,19264.15,19334.44,19236.03
1798,2020-12-14,19050.12,19087.52,19106.35,19015.84
1799,2020-12-14,19169.05,19050.12,19169.05,19001.22
1800,2020-12-14,19181.54,19093.37,19209.98,19062.16
1801,2020-12-14,19109.68,19169.05,19213.89,19091.26
1802,2020-12-15,19297.15,19346.03,19346.03,19270.93
1803,2020-12-15,19346.03,19344.44,19427.92,19261.43
1804,2020-12-15,19344.44,19412.23,19435.26,19343.59
1805,2020-12-15,19412.23,19364.9,19430.64,19342.26
1806,2020-12-15,19364.9,19405.92,19424.13,19361.2
1807,2020-12-15,19505.07,19425.28,19521.43,19380.13
1808,2020-12-15,19536.39,19543.01,19552.89,19482.06
1809,2020-12-15,19543.01,19505.07,19553.23,19482.07
1810,2020-12-15,19425.28,19474.0,19490.52,19389.8
1811,2020-12-15,19306.84,19297.15,19382.66,19275.05
1812,2020-12-15,19405.92,19536.39,19546.59,19397.61
1813,2020-12-15,19318.47,19306.84,19341.51,19256.5
1814,2020-12-15,19454.63,19450.68,19553.03,19446.22
1815,2020-12-15,19142.67,19192.53,19211.3,19083.2
1816,2020-12-15,19288.44,19274.69,19339.6,19235.29
1817,2020-12-15,19274.69,19392.21,19392.21,19250.87
1818,2020-12-15,19392.21,19454.63,19469.95,19326.26
1819,2020-12-15,19450.68,19476.63,19492.3,19417.88
1820,2020-12-15,19192.53,19318.47,19354.75,19124.61
1821,2020-12-15,19187.86,19135.65,19249.35,19060.06
1822,2020-12-15,19135.65,19190.51,19209.67,19105.89
1823,2020-12-15,19190.51,19195.37,19220.97,19162.14
1824,2020-12-15,19195.37,19142.67,19222.97,19113.0
1825,2020-12-15,19476.63,19187.86,19484.86,19175.99
1826,2020-12-16,19746.16,19769.29,19884.04,19699.61
1827,2020-12-16,19769.29,20340.63,20384.02,19768.65
1828,2020-12-16,20340.63,20710.54,20772.16,20215.56
1829,2020-12-16,20710.54,20669.15,20747.89,20570.26
1830,2020-12-16,20669.15,20862.63,20864.35,20658.92
1831,2020-12-16,20649.61,20600.24,20753.27,20566.71
1832,2020-12-16,20600.24,20753.57,20779.51,20568.86
1833,2020-12-16,20753.57,20819.49,20848.69,20749.91
1834,2020-12-16,19783.44,19746.16,19847.99,19668.01
1835,2020-12-16,21188.39,21389.45,21442.92,21187.81
1836,2020-12-16,20862.63,20649.61,20869.36,20598.51
1837,2020-12-16,20819.49,21188.39,21284.02,20743.57
1838,2020-12-16,19520.11,19783.44,19790.84,19499.06
1839,2020-12-16,19433.33,19480.41,19483.29,19386.97
1840,2020-12-16,19436.75,19433.33,19458.27,19408.93
1841,2020-12-16,19381.13,19436.75,19453.28,19355.17
1842,2020-12-16,19370.43,19381.13,19426.84,19347.9
1843,2020-12-16,19363.47,19370.43,19398.46,19320.04
1844,2020-12-16,19457.6,19363.47,19466.15,19338.89
