,Date,HourlyPrice
248,2020-12-22,635.1300048828125
249,2020-12-23,633.594970703125
250,2020-12-23,644.0
251,2020-12-23,642.75
252,2020-12-23,646.1300048828125
253,2020-12-23,644.5999755859375
254,2020-12-23,645.0
255,2020-12-23,646.2899169921875
256,2020-12-24,642.989990234375
257,2020-12-24,657.340087890625
258,2020-12-24,662.9984130859375
259,2020-12-24,662.8900146484375
260,2020-12-28,674.510009765625
261,2020-12-28,668.6500244140625
262,2020-12-28,671.489990234375
263,2020-12-28,667.9749755859375
264,2020-12-28,668.7817993164062
265,2020-12-28,668.1099853515625
266,2020-12-28,666.8200073242188
267,2020-12-29,661.0
268,2020-12-29,660.2449951171875
269,2020-12-29,661.21630859375
270,2020-12-29,658.6699829101562
271,2020-12-29,665.9901123046875
272,2020-12-29,663.239990234375
273,2020-12-29,664.0900268554688
274,2020-12-30,672.0
275,2020-12-30,674.9400024414062
276,2020-12-30,682.3930053710938
277,2020-12-30,684.3400268554688
278,2020-12-30,687.2568969726562
279,2020-12-30,694.3099975585938
280,2020-12-30,690.6500244140625
281,2020-12-31,699.989990234375
282,2020-12-31,701.8699951171875
283,2020-12-31,715.47998046875
284,2020-12-31,715.0906982421875
285,2020-12-31,715.280029296875
286,2020-12-31,708.3065795898438
287,2020-12-31,698.2031860351562
288,2021-01-04,718.6500244140625
289,2021-01-04,740.0
290,2021-01-04,735.4500122070312
291,2021-01-04,723.760009765625
292,2021-01-04,731.1099853515625
293,2021-01-04,727.2899780273438
294,2021-01-04,730.85498046875
295,2021-01-05,725.0878295898438
296,2021-01-05,732.0
297,2021-01-05,738.7799072265625
298,2021-01-05,737.6699829101562
299,2021-01-05,738.72998046875
300,2021-01-05,738.4000244140625
301,2021-01-05,735.9000244140625
302,2021-01-06,758.489990234375
303,2021-01-06,757.2504272460938
304,2021-01-06,769.614990234375
305,2021-01-06,771.1799926757812
306,2021-01-06,769.614990234375
307,2021-01-06,764.510009765625
308,2021-01-06,758.530029296875
309,2021-01-07,777.6300048828125
310,2021-01-07,788.9099731445312
311,2021-01-07,807.4461059570312
312,2021-01-07,800.0900268554688
313,2021-01-07,799.7050170898438
314,2021-01-07,809.780029296875
315,2021-01-07,811.5999755859375
316,2021-01-08,856.0
317,2021-01-08,859.3099975585938
318,2021-01-08,882.489990234375
319,2021-01-08,879.046875
320,2021-01-08,868.8377075195312
321,2021-01-08,861.5800170898438
322,2021-01-08,867.2000122070312
323,2021-01-11,849.4000244140625
324,2021-01-11,847.7150268554688
325,2021-01-11,839.52001953125
326,2021-01-11,836.106689453125
327,2021-01-11,828.5
328,2021-01-11,821.3499755859375
329,2021-01-11,806.469970703125
330,2021-01-12,831.0
331,2021-01-12,860.1900024414062
332,2021-01-12,862.4000244140625
333,2021-01-12,858.1182861328125
334,2021-01-12,858.739990234375
335,2021-01-12,851.1099853515625
336,2021-01-12,858.4299926757812
337,2021-01-13,857.0
338,2021-01-13,839.9000244140625
339,2021-01-13,842.510009765625
340,2021-01-13,839.1148071289062
341,2021-01-13,837.9500122070312
342,2021-01-13,854.030029296875
343,2021-01-13,851.3864135742188
344,2021-01-14,845.4400024414062
345,2021-01-14,858.0
346,2021-01-14,853.0499877929688
347,2021-01-14,856.292724609375
348,2021-01-14,845.0
349,2021-01-14,852.2329711914062
350,2021-01-14,846.5700073242188
351,2021-01-15,852.0
352,2021-01-15,843.340087890625
353,2021-01-15,845.22998046875
354,2021-01-15,837.2100219726562
355,2021-01-15,839.8453979492188
356,2021-01-15,832.4161987304688
357,2021-01-15,825.0
358,2021-01-19,837.7999877929688
359,2021-01-19,840.4600219726562
360,2021-01-19,838.4105224609375
361,2021-01-19,838.3300170898438
362,2021-01-19,836.739990234375
363,2021-01-19,839.6068725585938
364,2021-01-19,840.2996826171875
365,2021-01-20,858.739990234375
366,2021-01-20,849.47998046875
367,2021-01-20,846.3699951171875
368,2021-01-20,846.5599975585938
369,2021-01-20,846.5
370,2021-01-20,854.22998046875
371,2021-01-20,851.396728515625
372,2021-01-21,855.0
373,2021-01-21,845.9000244140625
374,2021-01-21,851.6300048828125
375,2021-01-21,844.2999877929688
376,2021-01-21,847.4349975585938
377,2021-01-21,846.280029296875
378,2021-01-21,847.3851928710938
379,2021-01-22,834.3099975585938
380,2021-01-22,833.0399780273438
381,2021-01-22,831.9119262695312
382,2021-01-22,836.9099731445312
383,2021-01-22,837.5499877929688
384,2021-01-22,839.35009765625
385,2021-01-22,844.7000122070312
386,2021-01-25,855.0
387,2021-01-25,885.6395874023438
388,2021-01-25,864.1223754882812
389,2021-01-25,862.0
390,2021-01-25,868.4299926757812
391,2021-01-25,871.1900024414062
392,2021-01-25,868.6699829101562
393,2021-01-26,889.2656860351562
