,Date,HourlyPrice
1927,2021-01-20,35192.97
1928,2021-01-20,34971.42
1929,2021-01-20,34906.96
1930,2021-01-20,34856.53
1931,2021-01-20,34406.9
1932,2021-01-20,36679.6
1933,2021-01-20,34807.89
1934,2021-01-20,34733.8
1935,2021-01-20,36359.42
1936,2021-01-20,36145.64
1937,2021-01-20,36082.83
1938,2021-01-20,35047.1
1939,2021-01-20,35932.79
1940,2021-01-20,35484.09
1941,2021-01-20,35264.47
1942,2021-01-20,35698.45
1943,2021-01-20,35494.82
1944,2021-01-20,35279.84
1945,2021-01-21,32306.47
1946,2021-01-21,31221.09
1947,2021-01-21,31875.24
1948,2021-01-21,32487.19
1949,2021-01-21,31750.53
1950,2021-01-21,31895.36
1951,2021-01-21,31034.65
1952,2021-01-21,31372.14
1953,2021-01-21,31132.74
1954,2021-01-21,32483.49
1955,2021-01-21,32156.44
1956,2021-01-21,35501.38
1957,2021-01-21,34996.07
1958,2021-01-21,32820.24
1959,2021-01-21,35315.2
1960,2021-01-21,34794.46
1961,2021-01-21,34599.68
1962,2021-01-21,34599.45
1963,2021-01-21,34574.96
1964,2021-01-21,34672.96
1965,2021-01-21,34618.54
1966,2021-01-21,33238.66
1967,2021-01-21,32892.61
1968,2021-01-21,34234.5
1969,2021-01-22,32496.86
1970,2021-01-22,32193.55
1971,2021-01-22,32565.63
1972,2021-01-22,32417.57
1973,2021-01-22,31577.22
1974,2021-01-22,33321.05
1975,2021-01-22,33643.0
1976,2021-01-22,33550.57
1977,2021-01-22,33328.08
1978,2021-01-22,32365.2
1979,2021-01-22,31740.77
1980,2021-01-22,31390.8
1981,2021-01-22,31418.59
1982,2021-01-22,30878.41
1983,2021-01-22,29457.24
1984,2021-01-22,30078.44
1985,2021-01-22,30729.29
1986,2021-01-22,30969.86
1987,2021-01-22,30840.3
1988,2021-01-22,31818.25
1989,2021-01-22,31545.66
1990,2021-01-22,30801.61
1991,2021-01-22,31518.41
1992,2021-01-22,30933.31
1993,2021-01-23,31672.43
1994,2021-01-23,32368.36
1995,2021-01-23,32221.5
1996,2021-01-23,32393.87
1997,2021-01-23,32217.17
1998,2021-01-23,32266.57
1999,2021-01-23,32162.8
2000,2021-01-23,31897.0
2001,2021-01-23,31747.08
2002,2021-01-23,31911.47
2003,2021-01-23,31692.41
2004,2021-01-23,32376.58
2005,2021-01-23,32514.63
2006,2021-01-23,32871.16
2007,2021-01-23,32732.71
2008,2021-01-23,32736.83
2009,2021-01-23,32286.7
2010,2021-01-23,32415.93
2011,2021-01-23,33008.02
2012,2021-01-23,33387.39
2013,2021-01-23,32871.78
2014,2021-01-23,32976.72
2015,2021-01-23,32988.09
2016,2021-01-23,32612.13
2017,2021-01-24,32274.95
2018,2021-01-24,31940.29
2019,2021-01-24,31711.65
2020,2021-01-24,31341.74
2021,2021-01-24,31867.64
2022,2021-01-24,31924.67
2023,2021-01-24,31799.11
2024,2021-01-24,31999.31
2025,2021-01-24,32109.7
2026,2021-01-24,32416.12
2027,2021-01-24,32863.91
2028,2021-01-24,32726.56
2029,2021-01-24,32082.92
2030,2021-01-24,31898.91
2031,2021-01-24,31918.56
2032,2021-01-24,32122.41
2033,2021-01-24,32495.0
2034,2021-01-24,32107.29
2035,2021-01-24,32877.6
2036,2021-01-24,32763.96
2037,2021-01-24,32808.88
2038,2021-01-24,32679.4
2039,2021-01-24,32674.74
2040,2021-01-24,32845.99
2041,2021-01-25,34566.68
2042,2021-01-25,34462.88
2043,2021-01-25,34447.9
2044,2021-01-25,33896.55
2045,2021-01-25,33411.29
2046,2021-01-25,33673.58
2047,2021-01-25,33447.81
2048,2021-01-25,32689.49
2049,2021-01-25,34207.81
2050,2021-01-25,33769.34
2051,2021-01-25,33195.82
2052,2021-01-25,33139.29
2053,2021-01-25,33001.06
2054,2021-01-25,32284.95
2055,2021-01-25,32608.41
2056,2021-01-25,32882.34
2057,2021-01-25,32802.28
2058,2021-01-25,33574.4
2059,2021-01-25,32161.34
2060,2021-01-25,33352.71
2061,2021-01-25,33489.35
2062,2021-01-25,33376.05
2063,2021-01-25,33459.68
2064,2021-01-25,33399.73
2065,2021-01-26,31330.91
2066,2021-01-26,32024.18
2067,2021-01-26,32020.72
2068,2021-01-26,32228.93
2069,2021-01-26,32282.34
2070,2021-01-26,32225.77
2071,2021-01-26,32013.33
2072,2021-01-26,31770.93
2073,2021-01-26,31291.29
2074,2021-01-26,31760.1
2075,2021-01-26,32257.55
2076,2021-01-26,31676.12
2077,2021-01-26,31837.62
2078,2021-01-26,31900.58
2079,2021-01-26,32461.58
2080,2021-01-26,31641.53
2081,2021-01-26,32098.62
2082,2021-01-26,32034.55
2083,2021-01-26,31551.56
2084,2021-01-26,32339.39
2085,2021-01-26,32751.19
2086,2021-01-26,32499.99
2087,2021-01-26,32275.27
2088,2021-01-26,31831.07
2089,2021-01-27,30315.69
2090,2021-01-27,29549.52
2091,2021-01-27,30399.2
2092,2021-01-27,30597.16
2093,2021-01-27,31018.5
2094,2021-01-27,29753.27
2095,2021-01-27,30799.45
2096,2021-01-27,31672.72
2097,2021-01-27,30794.67
2098,2021-01-27,30557.75
2099,2021-01-27,30682.82
2100,2021-01-27,31822.11
2101,2021-01-27,31265.53
2102,2021-01-27,31211.95
2103,2021-01-27,31715.82
2104,2021-01-27,31543.63
2105,2021-01-27,31929.94
2106,2021-01-27,31837.24
2107,2021-01-27,31820.0
2108,2021-01-27,32128.92
2109,2021-01-27,32371.54
2110,2021-01-27,32516.52
2111,2021-01-27,32765.79
2112,2021-01-27,31413.79
2113,2021-01-28,31794.56
2114,2021-01-28,31887.98
2115,2021-01-28,31962.37
2116,2021-01-28,32475.38
2117,2021-01-28,31501.09
2118,2021-01-28,32690.01
2119,2021-01-28,32642.85
2120,2021-01-28,32635.14
2121,2021-01-28,33249.25
2122,2021-01-28,32330.32
2123,2021-01-28,31466.52
2124,2021-01-28,30933.35
2125,2021-01-28,31490.44
2126,2021-01-28,31519.76
2127,2021-01-28,30423.05
2128,2021-01-28,30735.62
2129,2021-01-28,31061.67
2130,2021-01-28,31492.26
2131,2021-01-28,30591.38
2132,2021-01-28,31778.74
2133,2021-01-28,31612.9
2134,2021-01-28,31198.24
2135,2021-01-28,31100.68
2136,2021-01-28,31375.77
2137,2021-01-29,38348.39
2138,2021-01-29,34642.37
2139,2021-01-29,34591.58
2140,2021-01-29,34304.89
2141,2021-01-29,35203.18
2142,2021-01-29,35717.52
2143,2021-01-29,36081.81
2144,2021-01-29,37143.6
2145,2021-01-29,37197.95
2146,2021-01-29,37951.06
2147,2021-01-29,37141.43
2148,2021-01-29,33443.87
2149,2021-01-29,33540.57
2150,2021-01-29,36709.12
2151,2021-01-29,34227.9
2152,2021-01-29,33989.64
2153,2021-01-29,33817.74
2154,2021-01-29,34064.99
2155,2021-01-29,33044.56
2156,2021-01-29,32539.2
2157,2021-01-29,32323.72
2158,2021-01-29,36388.23
2159,2021-01-29,36974.0
2160,2021-01-29,33121.53
2161,2021-01-30,34264.23
2162,2021-01-30,34269.31
2163,2021-01-30,34261.39
2164,2021-01-30,33971.44
2165,2021-01-30,33782.09
2166,2021-01-30,34360.42
2167,2021-01-30,34327.33
2168,2021-01-30,34180.25
2169,2021-01-30,34693.44
2170,2021-01-30,34260.97
2171,2021-01-30,33669.01
2172,2021-01-30,34252.08
2173,2021-01-30,34277.66
2174,2021-01-30,34329.57
2175,2021-01-30,34281.9
2176,2021-01-30,34130.71
2177,2021-01-30,33866.57
2178,2021-01-30,33274.12
2179,2021-01-30,34496.04
2180,2021-01-30,33513.93
2181,2021-01-30,33827.82
2182,2021-01-30,34043.24
2183,2021-01-30,33909.55
2184,2021-01-30,33503.4
2185,2021-01-31,34003.18
2186,2021-01-31,32603.45
2187,2021-01-31,32896.61
2188,2021-01-31,32859.63
2189,2021-01-31,32482.62
2190,2021-01-31,32319.46
2191,2021-01-31,32940.78
2192,2021-01-31,32911.91
2193,2021-01-31,33377.34
2194,2021-01-31,33703.77
2195,2021-01-31,33589.65
2196,2021-01-31,33670.77
2197,2021-01-31,33316.36
2198,2021-01-31,34593.86
2199,2021-01-31,34115.46
2200,2021-01-31,34232.05
2201,2021-01-31,33775.09
2202,2021-01-31,33945.0
2203,2021-01-31,34317.82
2204,2021-01-31,33763.92
2205,2021-01-31,33667.55
2206,2021-01-31,33617.63
2207,2021-01-31,33589.62
2208,2021-01-31,34062.28
2209,2021-02-01,33711.92
2210,2021-02-01,33664.66
2211,2021-02-01,33835.79
2212,2021-02-01,33849.05
2213,2021-02-01,33741.42
2214,2021-02-01,34014.86
2215,2021-02-01,33449.4
2216,2021-02-01,33171.39
2217,2021-02-01,33522.31
2218,2021-02-01,33764.93
2219,2021-02-01,34194.71
2220,2021-02-01,33143.22
2221,2021-02-01,33012.66
2222,2021-02-01,34173.74
2223,2021-02-01,32584.49
2224,2021-02-01,33450.01
2225,2021-02-01,33590.2
2226,2021-02-01,33675.45
2227,2021-02-01,33803.02
2228,2021-02-01,33546.55
2229,2021-02-01,33833.62
2230,2021-02-01,34493.52
2231,2021-02-01,34368.45
2232,2021-02-01,33576.82
2233,2021-02-02,34735.67
2234,2021-02-02,34875.76
2235,2021-02-02,34822.29
2236,2021-02-02,35018.96
2237,2021-02-02,34817.73
2238,2021-02-02,35319.28
2239,2021-02-02,35795.37
2240,2021-02-02,35845.8
2241,2021-02-02,35695.52
2242,2021-02-02,34883.44
2243,2021-02-02,34723.56
2244,2021-02-02,33562.48
2245,2021-02-02,35346.81
2246,2021-02-02,35170.07
2247,2021-02-02,33781.78
2248,2021-02-02,33778.09
2249,2021-02-02,33679.08
2250,2021-02-02,33579.76
2251,2021-02-02,33535.94
2252,2021-02-02,34011.94
2253,2021-02-02,34316.82
2254,2021-02-02,34297.6
2255,2021-02-02,34696.18
2256,2021-02-02,33910.32
2257,2021-02-03,37296.79
2258,2021-02-03,37099.66
2259,2021-02-03,36856.73
2260,2021-02-03,37165.18
2261,2021-02-03,37225.01
2262,2021-02-03,36241.82
2263,2021-02-03,36923.64
2264,2021-02-03,36591.78
2265,2021-02-03,36601.53
2266,2021-02-03,35981.83
2267,2021-02-03,37212.11
2268,2021-02-03,35897.13
2269,2021-02-03,35610.3
2270,2021-02-03,35524.43
2271,2021-02-03,36172.61
2272,2021-02-03,35907.68
2273,2021-02-03,35958.5
2274,2021-02-03,36045.82
2275,2021-02-03,36665.27
2276,2021-02-03,36528.84
2277,2021-02-03,36599.44
2278,2021-02-03,36351.38
2279,2021-02-03,36093.28
2280,2021-02-03,36455.65
2281,2021-02-04,37625.37
2282,2021-02-04,36831.97
2283,2021-02-04,36623.91
2284,2021-02-04,36998.15
2285,2021-02-04,37524.9
2286,2021-02-04,37202.16
2287,2021-02-04,37656.81
2288,2021-02-04,37671.92
2289,2021-02-04,37664.08
2290,2021-02-04,36936.6
2291,2021-02-04,37375.83
2292,2021-02-04,37669.84
2293,2021-02-04,37566.49
2294,2021-02-04,37677.34
2295,2021-02-04,38098.59
2296,2021-02-04,38217.56
2297,2021-02-04,37945.52
2298,2021-02-04,37518.99
2299,2021-02-04,37306.58
2300,2021-02-04,37641.38
2301,2021-02-04,38153.85
2302,2021-02-04,37885.85
2303,2021-02-04,37382.2
2304,2021-02-04,37725.42
2305,2021-02-05,37910.18
2306,2021-02-05,37855.18
2307,2021-02-05,37772.68
2308,2021-02-05,37652.5
2309,2021-02-05,37407.75
2310,2021-02-05,37923.24
2311,2021-02-05,37823.73
2312,2021-02-05,37998.05
2313,2021-02-05,38153.52
2314,2021-02-05,38332.85
2315,2021-02-05,37722.95
2316,2021-02-05,37446.83
2317,2021-02-05,37287.4
2318,2021-02-05,37300.6
2319,2021-02-05,37031.83
2320,2021-02-05,36650.01
2321,2021-02-05,36993.51
2322,2021-02-05,37382.78
2323,2021-02-05,36983.42
2324,2021-02-05,37093.78
2325,2021-02-05,37423.85
2326,2021-02-05,37715.41
2327,2021-02-05,37749.92
2328,2021-02-05,37294.88
2329,2021-02-06,39996.48
2330,2021-02-06,40092.47
2331,2021-02-06,40141.36
2332,2021-02-06,40218.75
2333,2021-02-06,40340.82
2334,2021-02-06,40256.43
2335,2021-02-06,40664.29
2336,2021-02-06,40924.52
2337,2021-02-06,40342.3
2338,2021-02-06,40177.6
2339,2021-02-06,40244.07
2340,2021-02-06,40068.34
2341,2021-02-06,39932.73
2342,2021-02-06,37831.63
2343,2021-02-06,38768.75
2344,2021-02-06,38850.09
2345,2021-02-06,39401.37
2346,2021-02-06,39415.29
2347,2021-02-06,38310.24
2348,2021-02-06,39051.91
2349,2021-02-06,39327.71
2350,2021-02-06,39412.04
2351,2021-02-06,39477.61
2352,2021-02-06,39207.21
2353,2021-02-07,38866.42
2354,2021-02-07,38588.18
2355,2021-02-07,38516.28
2356,2021-02-07,38107.39
2357,2021-02-07,38316.7
2358,2021-02-07,37913.1
2359,2021-02-07,37960.25
2360,2021-02-07,38264.61
2361,2021-02-07,38693.73
2362,2021-02-07,39085.62
2363,2021-02-07,38230.7
2364,2021-02-07,39568.02
2365,2021-02-07,40043.8
2366,2021-02-07,39267.01
2367,2021-02-07,39603.94
2368,2021-02-07,38706.44
2369,2021-02-07,38799.19
2370,2021-02-07,39362.2
2371,2021-02-07,38373.76
2372,2021-02-07,38582.69
2373,2021-02-07,38576.87
2374,2021-02-07,39080.48
2375,2021-02-07,39527.45
2376,2021-02-07,38868.53
2377,2021-02-08,43046.15
2378,2021-02-08,43674.28
2379,2021-02-08,43850.99
2380,2021-02-08,43250.82
2381,2021-02-08,43085.88
2382,2021-02-08,42697.57
2383,2021-02-08,44216.77
2384,2021-02-08,44679.94
2385,2021-02-08,43233.85
2386,2021-02-08,43145.37
2387,2021-02-08,39459.41
2388,2021-02-08,39461.47
2389,2021-02-08,38994.39
2390,2021-02-08,38868.82
2391,2021-02-08,38767.76
2392,2021-02-08,38581.52
2393,2021-02-08,38285.23
2394,2021-02-08,38085.34
2395,2021-02-08,38829.42
2396,2021-02-08,38706.92
2397,2021-02-08,39051.1
2398,2021-02-08,39309.68
2399,2021-02-08,39217.11
2400,2021-02-08,38613.53
2401,2021-02-09,45338.41
2402,2021-02-09,47354.66
2403,2021-02-09,47169.95
2404,2021-02-09,47117.74
2405,2021-02-09,47094.11
2406,2021-02-09,46548.64
2407,2021-02-09,46531.25
2408,2021-02-09,46850.29
2409,2021-02-09,46663.08
2410,2021-02-09,46316.9
2411,2021-02-09,46447.87
2412,2021-02-09,44705.54
2413,2021-02-09,46508.69
2414,2021-02-09,45662.6
2415,2021-02-09,46809.89
2416,2021-02-09,46186.5
2417,2021-02-09,45740.98
2418,2021-02-09,46648.45
2419,2021-02-09,46437.41
2420,2021-02-09,46964.93
2421,2021-02-09,48201.8
2422,2021-02-09,47620.5
2423,2021-02-09,47213.38
2424,2021-02-09,46859.87
2425,2021-02-10,45034.24
2426,2021-02-10,44574.37
2427,2021-02-10,45248.04
2428,2021-02-10,45146.73
2429,2021-02-10,45045.4
2430,2021-02-10,45881.69
2431,2021-02-10,44374.02
2432,2021-02-10,45010.33
2433,2021-02-10,45684.39
2434,2021-02-10,46636.8
2435,2021-02-10,44806.12
2436,2021-02-10,46637.0
2437,2021-02-10,46699.6
2438,2021-02-10,46509.57
2439,2021-02-10,46587.31
2440,2021-02-10,46327.41
2441,2021-02-10,46348.62
2442,2021-02-10,46896.2
2443,2021-02-10,46055.27
2444,2021-02-10,46169.4
2445,2021-02-10,46564.67
2446,2021-02-10,46639.87
2447,2021-02-10,46738.23
2448,2021-02-10,46274.95
2449,2021-02-11,47539.34
2450,2021-02-11,47920.39
2451,2021-02-11,48028.21
2452,2021-02-11,47648.98
2453,2021-02-11,47812.55
2454,2021-02-11,47692.47
2455,2021-02-11,47104.76
2456,2021-02-11,46912.32
2457,2021-02-11,46556.96
2458,2021-02-11,47417.91
2459,2021-02-11,46069.21
2460,2021-02-11,46330.91
2461,2021-02-11,45542.03
2462,2021-02-11,45234.52
2463,2021-02-11,44284.68
2464,2021-02-11,44236.54
2465,2021-02-11,44805.06
2466,2021-02-11,45457.49
2467,2021-02-11,44854.95
2468,2021-02-11,44702.72
2469,2021-02-11,44609.62
2470,2021-02-11,44745.11
2471,2021-02-11,45065.08
2472,2021-02-11,44772.71
2473,2021-02-12,47757.17
2474,2021-02-12,47933.92
2475,2021-02-12,47683.74
2476,2021-02-12,47334.78
2477,2021-02-12,47306.89
2478,2021-02-12,47788.66
2479,2021-02-12,47112.36
2480,2021-02-12,46617.76
2481,2021-02-12,47917.83
2482,2021-02-12,47656.19
2483,2021-02-12,47653.08
2484,2021-02-12,47392.41
2485,2021-02-12,47423.96
2486,2021-02-12,48006.18
2487,2021-02-12,47988.65
2488,2021-02-12,48493.4
2489,2021-02-12,47963.63
2490,2021-02-12,47757.81
2491,2021-02-12,47333.81
2492,2021-02-12,47303.25
2493,2021-02-12,47421.29
2494,2021-02-12,47358.44
2495,2021-02-12,47151.14
2496,2021-02-12,47619.24
2497,2021-02-13,47013.71
2498,2021-02-13,47011.1
2499,2021-02-13,47163.11
2500,2021-02-13,47195.94
2501,2021-02-13,46916.2
2502,2021-02-13,46829.85
2503,2021-02-13,46984.28
2504,2021-02-13,47185.71
2505,2021-02-13,46935.77
2506,2021-02-13,46886.36
2507,2021-02-13,46609.56
2508,2021-02-13,46718.23
2509,2021-02-13,47275.46
2510,2021-02-13,47518.09
2511,2021-02-13,47115.27
2512,2021-02-13,47839.65
2513,2021-02-13,47974.54
2514,2021-02-13,47984.49
2515,2021-02-13,47924.34
2516,2021-02-13,47931.81
2517,2021-02-13,47714.82
2518,2021-02-13,47540.73
2519,2021-02-13,47435.54
2520,2021-02-13,47938.75
2521,2021-02-14,48782.87
2522,2021-02-14,48796.8
2523,2021-02-14,48599.58
2524,2021-02-14,49045.8
2525,2021-02-14,48867.9
2526,2021-02-14,48759.02
2527,2021-02-14,48726.12
2528,2021-02-14,48947.84
2529,2021-02-14,49467.1
2530,2021-02-14,48658.08
2531,2021-02-14,49093.09
2532,2021-02-14,47592.41
2533,2021-02-14,49156.94
2534,2021-02-14,48728.77
2535,2021-02-14,48768.24
2536,2021-02-14,48775.15
2537,2021-02-14,48915.8
2538,2021-02-14,47342.23
2539,2021-02-14,47472.41
2540,2021-02-14,47523.24
2541,2021-02-14,47651.29
2542,2021-02-14,47222.32
2543,2021-02-14,49050.53
2544,2021-02-14,47125.07
2545,2021-02-15,47997.75
2546,2021-02-15,47576.54
2547,2021-02-15,47996.15
2548,2021-02-15,48508.56
2549,2021-02-15,48182.49
2550,2021-02-15,48402.33
2551,2021-02-15,48677.87
2552,2021-02-15,48592.37
2553,2021-02-15,47987.16
2554,2021-02-15,48548.93
2555,2021-02-15,47816.54
2556,2021-02-15,46899.47
2557,2021-02-15,47533.77
2558,2021-02-15,47640.68
2559,2021-02-15,47302.46
2560,2021-02-15,46944.63
2561,2021-02-15,46785.84
2562,2021-02-15,47137.65
2563,2021-02-15,46952.67
2564,2021-02-15,48070.28
2565,2021-02-15,48798.62
2566,2021-02-15,48652.87
2567,2021-02-15,49092.86
2568,2021-02-15,47861.47
2569,2021-02-16,48893.93
2570,2021-02-16,49298.42
2571,2021-02-16,48992.16
2572,2021-02-16,48573.97
2573,2021-02-16,48664.96
2574,2021-02-16,48572.47
2575,2021-02-16,48790.71
2576,2021-02-16,49624.03
2577,2021-02-16,48268.84
2578,2021-02-16,48913.27
2579,2021-02-16,48134.66
2580,2021-02-16,49295.33
2581,2021-02-16,49024.52
2582,2021-02-16,48316.42
2583,2021-02-16,47936.51
2584,2021-02-16,47698.38
2585,2021-02-16,48291.42
2586,2021-02-16,49353.05
2587,2021-02-16,49578.99
2588,2021-02-16,49170.43
2589,2021-02-16,49007.0
2590,2021-02-16,49173.12
2591,2021-02-16,49291.09
2592,2021-02-16,48461.02
2593,2021-02-17,52133.31
2594,2021-02-17,51439.1
2595,2021-02-17,51374.4
2596,2021-02-17,51235.74
2597,2021-02-17,51166.43
2598,2021-02-17,51252.3
2599,2021-02-17,51152.45
2600,2021-02-17,51042.81
2601,2021-02-17,51282.33
2602,2021-02-17,51239.29
2603,2021-02-17,51155.31
2604,2021-02-17,51065.31
2605,2021-02-17,50604.68
2606,2021-02-17,49720.99
2607,2021-02-17,49655.23
2608,2021-02-17,49683.16
2609,2021-02-17,49294.03
2610,2021-02-17,49048.79
2611,2021-02-17,49184.63
2612,2021-02-17,49127.18
2613,2021-02-17,51506.63
2614,2021-02-17,49375.77
